NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;Plus de 250 salariés en ETP ;3703,2
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;Ensemble des tranches d'effectif ;6730,2
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 0 à 9 salariés en ETP ;1669,8
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 10 à 19 salariés en ETP ;S
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 20 à 249 salariés en ETP ;2447,2
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;Plus de 250 salariés en ETP ;S
a272 ;952;Réparation de biens personnels et domestiques ;Ensemble des tranches d'effectif ;2864
a272 ;952;Réparation de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;1719,9
a272 ;952;Réparation de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
a272 ;952;Réparation de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;408
a272 ;952;Réparation de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a88 ;96;Autres services personnels ;Ensemble des tranches d'effectif ;12758,7
a88 ;96;Autres services personnels ;De 0 à 9 salariés en ETP ;9256,9
a88 ;96;Autres services personnels ;De 10 à 19 salariés en ETP ;800,7
a88 ;96;Autres services personnels ;De 20 à 249 salariés en ETP ;1337,2
a88 ;96;Autres services personnels ;Plus de 250 salariés en ETP ;1253,6
a272 ;960;Autres services personnels ;Ensemble des tranches d'effectif ;12758,7
a272 ;960;Autres services personnels ;De 0 à 9 salariés en ETP ;9256,9
a272 ;960;Autres services personnels ;De 10 à 19 salariés en ETP ;800,7
a272 ;960;Autres services personnels ;De 20 à 249 salariés en ETP ;1337,2
a272 ;960;Autres services personnels ;Plus de 250 salariés en ETP ;1253,6
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;Ensemble des tranches d'effectif ;6,5
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 0 à 9 salariés en ETP ;4,3
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 10 à 19 salariés en ETP ;0,8
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 20 à 249 salariés en ETP ;1,3
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;Plus de 250 salariés en ETP ;0,1
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;Ensemble des tranches d'effectif ;6,5
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 0 à 9 salariés en ETP ;4,3
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 10 à 19 salariés en ETP ;0,8
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 20 à 249 salariés en ETP ;1,3
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;Plus de 250 salariés en ETP ;0,1
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;Ensemble des tranches d'effectif ;6,5
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 0 à 9 salariés en ETP ;4,3
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 10 à 19 salariés en ETP ;0,8
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 20 à 249 salariés en ETP ;1,3
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;Plus de 250 salariés en ETP ;0,1
a21 ;U ;Activités extra-territoriales ;Ensemble des tranches d'effectif ;619,9
a21 ;U ;Activités extra-territoriales ;De 0 à 9 salariés en ETP ;356,5
a21 ;U ;Activités extra-territoriales ;De 10 à 19 salariés en ETP ;28,1
a21 ;U ;Activités extra-territoriales ;De 20 à 249 salariés en ETP ;40
a21 ;U ;Activités extra-territoriales ;Plus de 250 salariés en ETP ;195,3
a88 ;99;Activités des organisations et organismes extraterritoriaux ;Ensemble des tranches d'effectif ;619,9
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 0 à 9 salariés en ETP ;356,5
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 10 à 19 salariés en ETP ;28,1
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 20 à 249 salariés en ETP ;40
a88 ;99;Activités des organisations et organismes extraterritoriaux ;Plus de 250 salariés en ETP ;195,3
a272 ;990;Activités des organisations et organismes extraterritoriaux ;Ensemble des tranches d'effectif ;619,9
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 0 à 9 salariés en ETP ;356,5
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 10 à 19 salariés en ETP ;28,1
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 20 à 249 salariés en ETP ;40
a272 ;990;Activités des organisations et organismes extraterritoriaux ;Plus de 250 salariés en ETP ;195,3
