NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;1815,4
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;Ensemble des tranches d'effectif ;5799,6
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 0 à 9 salariés en ETP ;972,8
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 10 à 19 salariés en ETP ;S
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 20 à 249 salariés en ETP ;1398,4
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;Plus de 250 salariés en ETP ;S
a272 ;952;Réparation de biens personnels et domestiques ;Ensemble des tranches d'effectif ;3137,3
a272 ;952;Réparation de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;1811,8
a272 ;952;Réparation de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
a272 ;952;Réparation de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;417
a272 ;952;Réparation de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a88 ;96;Autres services personnels ;Ensemble des tranches d'effectif ;13622,8
a88 ;96;Autres services personnels ;De 0 à 9 salariés en ETP ;9228,1
a88 ;96;Autres services personnels ;De 10 à 19 salariés en ETP ;913,3
a88 ;96;Autres services personnels ;De 20 à 249 salariés en ETP ;1860,3
a88 ;96;Autres services personnels ;Plus de 250 salariés en ETP ;1621,1
a272 ;960;Autres services personnels ;Ensemble des tranches d'effectif ;13622,8
a272 ;960;Autres services personnels ;De 0 à 9 salariés en ETP ;9228,1
a272 ;960;Autres services personnels ;De 10 à 19 salariés en ETP ;913,3
a272 ;960;Autres services personnels ;De 20 à 249 salariés en ETP ;1860,3
a272 ;960;Autres services personnels ;Plus de 250 salariés en ETP ;1621,1
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;Ensemble des tranches d'effectif ;3,8
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 0 à 9 salariés en ETP ;1,3
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 10 à 19 salariés en ETP ;0,4
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 20 à 249 salariés en ETP ;2,1
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;Plus de 250 salariés en ETP ;0,1
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;Ensemble des tranches d'effectif ;3,8
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 0 à 9 salariés en ETP ;1,3
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 10 à 19 salariés en ETP ;0,4
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 20 à 249 salariés en ETP ;2,1
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;Plus de 250 salariés en ETP ;0,1
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;Ensemble des tranches d'effectif ;3,8
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 0 à 9 salariés en ETP ;1,3
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 10 à 19 salariés en ETP ;0,4
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 20 à 249 salariés en ETP ;2,1
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;Plus de 250 salariés en ETP ;0,1
a21 ;U ;Activités extra-territoriales ;Ensemble des tranches d'effectif ;423,5
a21 ;U ;Activités extra-territoriales ;De 0 à 9 salariés en ETP ;348,5
a21 ;U ;Activités extra-territoriales ;De 10 à 19 salariés en ETP ;8,5
a21 ;U ;Activités extra-territoriales ;De 20 à 249 salariés en ETP ;35,7
a21 ;U ;Activités extra-territoriales ;Plus de 250 salariés en ETP ;30,9
a88 ;99;Activités des organisations et organismes extraterritoriaux ;Ensemble des tranches d'effectif ;423,5
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 0 à 9 salariés en ETP ;348,5
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 10 à 19 salariés en ETP ;8,5
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 20 à 249 salariés en ETP ;35,7
a88 ;99;Activités des organisations et organismes extraterritoriaux ;Plus de 250 salariés en ETP ;30,9
a272 ;990;Activités des organisations et organismes extraterritoriaux ;Ensemble des tranches d'effectif ;423,5
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 0 à 9 salariés en ETP ;348,5
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 10 à 19 salariés en ETP ;8,5
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 20 à 249 salariés en ETP ;35,7
a272 ;990;Activités des organisations et organismes extraterritoriaux ;Plus de 250 salariés en ETP ;30,9
