NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a88 ;95;Réparation d'ordinateurs et de biens personnels et domestiques ;Plus de 250 salariés en ETP ;3348,1
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;Ensemble des tranches d'effectif ;5508,5
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 0 à 9 salariés en ETP ;1047,5
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 10 à 19 salariés en ETP ;S
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;De 20 à 249 salariés en ETP ;1624,5
a272 ;951;Réparation d'ordinateurs et d'équipements de communication ;Plus de 250 salariés en ETP ;S
a272 ;952;Réparation de biens personnels et domestiques ;Ensemble des tranches d'effectif ;3087,5
a272 ;952;Réparation de biens personnels et domestiques ;De 0 à 9 salariés en ETP ;1789,2
a272 ;952;Réparation de biens personnels et domestiques ;De 10 à 19 salariés en ETP ;S
a272 ;952;Réparation de biens personnels et domestiques ;De 20 à 249 salariés en ETP ;368,6
a272 ;952;Réparation de biens personnels et domestiques ;Plus de 250 salariés en ETP ;S
a88 ;96;Autres services personnels ;Ensemble des tranches d'effectif ;13483,5
a88 ;96;Autres services personnels ;De 0 à 9 salariés en ETP ;9945
a88 ;96;Autres services personnels ;De 10 à 19 salariés en ETP ;746,1
a88 ;96;Autres services personnels ;De 20 à 249 salariés en ETP ;1487,5
a88 ;96;Autres services personnels ;Plus de 250 salariés en ETP ;1299,5
a272 ;960;Autres services personnels ;Ensemble des tranches d'effectif ;13483,5
a272 ;960;Autres services personnels ;De 0 à 9 salariés en ETP ;9945
a272 ;960;Autres services personnels ;De 10 à 19 salariés en ETP ;746,1
a272 ;960;Autres services personnels ;De 20 à 249 salariés en ETP ;1487,5
a272 ;960;Autres services personnels ;Plus de 250 salariés en ETP ;1299,5
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;Ensemble des tranches d'effectif ;0,5
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 0 à 9 salariés en ETP ;0,3
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 10 à 19 salariés en ETP ;0,2
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;De 20 à 249 salariés en ETP ;0,1
a21 ;T ;Activités des ménages en tant qu'employeurs - activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre ;Plus de 250 salariés en ETP ;N
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;Ensemble des tranches d'effectif ;0,5
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 0 à 9 salariés en ETP ;0,3
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 10 à 19 salariés en ETP ;0,2
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;De 20 à 249 salariés en ETP ;0,1
a88 ;97;Activités des ménages en tant qu'employeurs de personnel domestique ;Plus de 250 salariés en ETP ;N
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;Ensemble des tranches d'effectif ;0,5
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 0 à 9 salariés en ETP ;0,3
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 10 à 19 salariés en ETP ;0,2
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;De 20 à 249 salariés en ETP ;0,1
a272 ;970;Activités des ménages en tant qu'employeurs de personnel domestique ;Plus de 250 salariés en ETP ;N
a21 ;U ;Activités extra-territoriales ;Ensemble des tranches d'effectif ;738,6
a21 ;U ;Activités extra-territoriales ;De 0 à 9 salariés en ETP ;487,7
a21 ;U ;Activités extra-territoriales ;De 10 à 19 salariés en ETP ;47,7
a21 ;U ;Activités extra-territoriales ;De 20 à 249 salariés en ETP ;138,6
a21 ;U ;Activités extra-territoriales ;Plus de 250 salariés en ETP ;64,6
a88 ;99;Activités des organisations et organismes extraterritoriaux ;Ensemble des tranches d'effectif ;738,6
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 0 à 9 salariés en ETP ;487,7
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 10 à 19 salariés en ETP ;47,7
a88 ;99;Activités des organisations et organismes extraterritoriaux ;De 20 à 249 salariés en ETP ;138,6
a88 ;99;Activités des organisations et organismes extraterritoriaux ;Plus de 250 salariés en ETP ;64,6
a272 ;990;Activités des organisations et organismes extraterritoriaux ;Ensemble des tranches d'effectif ;738,6
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 0 à 9 salariés en ETP ;487,7
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 10 à 19 salariés en ETP ;47,7
a272 ;990;Activités des organisations et organismes extraterritoriaux ;De 20 à 249 salariés en ETP ;138,6
a272 ;990;Activités des organisations et organismes extraterritoriaux ;Plus de 250 salariés en ETP ;64,6
